,ward,precinct,tot_votes,eman_votes,garcia_votes,eman_pct,garcia_pct
1864,46,3,457,353,104,0.7724288840262582,0.2275711159737418
1865,46,4,367,235,132,0.6403269754768393,0.35967302452316074
1866,46,5,297,221,76,0.7441077441077442,0.2558922558922559
1867,46,6,315,184,131,0.5841269841269842,0.4158730158730159
1868,46,7,492,352,140,0.7154471544715447,0.2845528455284553
1869,46,8,282,149,133,0.5283687943262412,0.4716312056737589
1870,46,9,324,218,106,0.6728395061728395,0.3271604938271605
1871,46,10,329,233,96,0.7082066869300911,0.2917933130699088
1872,46,11,322,218,104,0.6770186335403726,0.32298136645962733
1873,46,12,318,177,141,0.5566037735849056,0.44339622641509435
1874,46,13,317,218,99,0.6876971608832808,0.31230283911671924
1875,46,14,428,217,211,0.5070093457943925,0.4929906542056075
1876,46,15,347,252,95,0.7262247838616714,0.2737752161383285
1877,46,16,357,201,156,0.5630252100840336,0.4369747899159664
1878,46,17,432,310,122,0.7175925925925926,0.2824074074074074
1879,46,18,311,219,92,0.7041800643086816,0.2958199356913183
1880,46,19,263,198,65,0.752851711026616,0.24714828897338403
1881,46,20,351,200,151,0.5698005698005698,0.4301994301994302
1882,46,21,226,135,91,0.5973451327433629,0.4026548672566372
1883,46,22,289,115,174,0.39792387543252594,0.6020761245674741
1884,46,23,284,175,109,0.6161971830985915,0.38380281690140844
1885,46,24,376,283,93,0.7526595744680851,0.2473404255319149
1886,46,25,350,185,165,0.5285714285714286,0.4714285714285714
1887,46,26,280,166,114,0.5928571428571429,0.40714285714285714
1888,46,27,329,213,116,0.6474164133738601,0.3525835866261398
1889,46,28,421,309,112,0.7339667458432304,0.2660332541567696
1890,46,29,304,208,96,0.6842105263157895,0.3157894736842105
1891,46,30,334,191,143,0.5718562874251497,0.4281437125748503
1892,46,31,292,197,95,0.6746575342465754,0.3253424657534247
1893,46,32,416,214,202,0.5144230769230769,0.4855769230769231
1894,46,33,358,283,75,0.7905027932960894,0.20949720670391062
1895,46,34,346,221,125,0.638728323699422,0.36127167630057805
1896,46,35,410,266,144,0.6487804878048781,0.35121951219512193
1897,46,36,364,273,91,0.75,0.25
1898,46,37,247,159,88,0.6437246963562753,0.3562753036437247
1899,46,38,299,180,119,0.6020066889632107,0.3979933110367893
1900,46,39,316,249,67,0.7879746835443038,0.2120253164556962
1901,46,40,297,165,132,0.5555555555555556,0.4444444444444444
1902,47,1,191,133,58,0.6963350785340314,0.3036649214659686
1903,47,2,418,290,128,0.69377990430622,0.3062200956937799
1904,47,3,460,352,108,0.7652173913043478,0.23478260869565218
1905,47,4,398,272,126,0.6834170854271356,0.3165829145728643
1906,47,5,340,222,118,0.6529411764705882,0.34705882352941175
1907,47,6,326,237,89,0.7269938650306749,0.27300613496932513
1908,47,7,304,183,121,0.6019736842105263,0.3980263157894737
1909,47,8,400,291,109,0.7275,0.2725
1910,47,9,260,160,100,0.6153846153846154,0.38461538461538464
1911,47,10,336,190,146,0.5654761904761905,0.43452380952380953
1912,47,11,276,210,66,0.7608695652173914,0.2391304347826087
1913,47,12,360,221,139,0.6138888888888889,0.3861111111111111
1914,47,13,328,178,150,0.5426829268292683,0.4573170731707317
1915,47,14,321,218,103,0.6791277258566978,0.32087227414330216
1916,47,15,350,142,208,0.4057142857142857,0.5942857142857143
1917,47,16,383,235,148,0.6135770234986945,0.38642297650130547
1918,47,17,317,201,116,0.6340694006309149,0.3659305993690852
1919,47,18,345,251,94,0.7275362318840579,0.27246376811594203
1920,47,19,357,185,172,0.5182072829131653,0.48179271708683474
1921,47,20,355,202,153,0.5690140845070423,0.4309859154929577
1922,47,21,301,181,120,0.6013289036544851,0.39867109634551495
1923,47,22,386,229,157,0.5932642487046632,0.4067357512953368
1924,47,23,357,179,178,0.5014005602240896,0.49859943977591037
1925,47,24,307,204,103,0.6644951140065146,0.3355048859934853
1926,47,25,345,222,123,0.6434782608695652,0.3565217391304348
1927,47,26,360,193,167,0.5361111111111111,0.4638888888888889
1928,47,27,282,184,98,0.6524822695035462,0.3475177304964539
1929,47,28,351,217,134,0.6182336182336182,0.3817663817663818
1930,47,29,333,223,110,0.6696696696696697,0.3303303303303303
1931,47,30,351,202,149,0.5754985754985755,0.42450142450142453
1932,47,31,317,161,156,0.5078864353312302,0.4921135646687697
1933,47,32,357,199,158,0.5574229691876751,0.4425770308123249
1934,47,33,343,272,71,0.793002915451895,0.20699708454810495
1935,47,34,403,253,150,0.6277915632754343,0.37220843672456577
1936,47,35,318,221,97,0.6949685534591195,0.3050314465408805
1937,47,36,359,207,152,0.5766016713091922,0.4233983286908078
1938,47,37,361,223,138,0.6177285318559557,0.38227146814404434
1939,47,38,318,201,117,0.6320754716981132,0.36792452830188677
1940,47,39,370,252,118,0.6810810810810811,0.31891891891891894
1941,47,40,372,229,143,0.6155913978494624,0.3844086021505376
1942,47,41,401,246,155,0.6134663341645885,0.3865336658354115
1943,47,42,289,133,156,0.4602076124567474,0.5397923875432526
1944,47,43,305,213,92,0.6983606557377049,0.3016393442622951
1945,47,44,355,267,88,0.752112676056338,0.24788732394366197
1946,47,45,359,215,144,0.5988857938718662,0.4011142061281337
1947,47,46,329,197,132,0.5987841945288754,0.4012158054711246
1948,47,47,344,231,113,0.6715116279069767,0.32848837209302323
1949,47,48,51,42,9,0.8235294117647058,0.17647058823529413
1950,48,1,300,149,151,0.49666666666666665,0.5033333333333333
1951,48,2,203,142,61,0.6995073891625616,0.30049261083743845
1952,48,3,328,179,149,0.5457317073170732,0.45426829268292684
1953,48,4,301,187,114,0.6212624584717608,0.3787375415282392
1954,48,5,250,160,90,0.64,0.36
1955,48,6,348,215,133,0.617816091954023,0.382183908045977
1956,48,7,333,184,149,0.5525525525525525,0.44744744744744747
1957,48,8,276,184,92,0.6666666666666666,0.3333333333333333
1958,48,9,275,187,88,0.68,0.32
1959,48,10,427,225,202,0.5269320843091335,0.47306791569086654
1960,48,11,303,179,124,0.5907590759075908,0.40924092409240925
1961,48,12,371,229,142,0.6172506738544474,0.38274932614555257
1962,48,13,470,313,157,0.6659574468085107,0.33404255319148934
1963,48,14,228,160,68,0.7017543859649122,0.2982456140350877
1964,48,15,207,128,79,0.6183574879227053,0.38164251207729466
1965,48,16,302,156,146,0.5165562913907285,0.48344370860927155
1966,48,17,326,188,138,0.5766871165644172,0.4233128834355828
1967,48,18,314,213,101,0.678343949044586,0.321656050955414
1968,48,19,260,156,104,0.6,0.4
1969,48,20,369,175,194,0.4742547425474255,0.5257452574525745
1970,48,21,378,219,159,0.5793650793650794,0.42063492063492064
1971,48,22,372,253,119,0.6801075268817204,0.31989247311827956
1972,48,23,461,280,181,0.6073752711496746,0.3926247288503254
1973,48,24,345,205,140,0.5942028985507246,0.4057971014492754
1974,48,25,345,201,144,0.5826086956521739,0.41739130434782606
1975,48,26,184,112,72,0.6086956521739131,0.391304347826087
1976,48,27,276,151,125,0.5471014492753623,0.4528985507246377
1977,48,28,423,293,130,0.6926713947990544,0.3073286052009456
1978,48,29,233,184,49,0.7896995708154506,0.21030042918454936
1979,48,30,292,153,139,0.523972602739726,0.476027397260274
1980,48,31,359,183,176,0.5097493036211699,0.49025069637883006
1981,48,32,258,125,133,0.4844961240310077,0.5155038759689923
1982,48,33,253,194,59,0.766798418972332,0.233201581027668
1983,48,34,308,162,146,0.525974025974026,0.474025974025974
1984,48,35,274,184,90,0.6715328467153284,0.3284671532846715
1985,48,36,265,180,85,0.6792452830188679,0.32075471698113206
1986,48,37,306,137,169,0.4477124183006536,0.5522875816993464
1987,48,38,390,250,140,0.6410256410256411,0.358974358974359
1988,48,39,317,205,112,0.6466876971608833,0.35331230283911674
1989,48,40,287,143,144,0.49825783972125437,0.5017421602787456
1990,48,41,296,150,146,0.5067567567567568,0.49324324324324326
1991,48,42,327,160,167,0.4892966360856269,0.5107033639143731
1992,48,43,357,209,148,0.5854341736694678,0.41456582633053224
1993,48,44,366,197,169,0.5382513661202186,0.46174863387978143
1994,48,45,220,111,109,0.5045454545454545,0.4954545454545455
1995,48,46,243,153,90,0.6296296296296297,0.37037037037037035
1996,49,1,189,102,87,0.5396825396825397,0.4603174603174603
1997,49,2,220,111,109,0.5045454545454545,0.4954545454545455
1998,49,3,361,168,193,0.46537396121883656,0.5346260387811634
1999,49,4,355,147,208,0.4140845070422535,0.5859154929577465
2000,49,5,368,203,165,0.5516304347826086,0.4483695652173913
2001,49,6,264,122,142,0.4621212121212121,0.5378787878787878
2002,49,7,288,148,140,0.5138888888888888,0.4861111111111111
2003,49,8,266,143,123,0.5375939849624061,0.462406015037594
2004,49,9,311,147,164,0.47266881028938906,0.5273311897106109
2005,49,10,347,153,194,0.4409221902017291,0.5590778097982709
2006,49,11,380,175,205,0.4605263157894737,0.5394736842105263
2007,49,12,398,177,221,0.44472361809045224,0.5552763819095478
2008,49,13,405,194,211,0.47901234567901235,0.5209876543209877
2009,49,14,306,177,129,0.5784313725490197,0.4215686274509804
2010,49,15,228,107,121,0.4692982456140351,0.5307017543859649
2011,49,16,350,204,146,0.5828571428571429,0.41714285714285715
2012,49,17,277,153,124,0.5523465703971119,0.44765342960288806
2013,49,18,420,178,242,0.4238095238095238,0.5761904761904761
2014,49,19,272,134,138,0.49264705882352944,0.5073529411764706
2015,49,20,456,200,256,0.43859649122807015,0.5614035087719298
2016,49,21,225,125,100,0.5555555555555556,0.4444444444444444
2017,49,22,368,168,200,0.45652173913043476,0.5434782608695652
2018,49,23,324,131,193,0.404320987654321,0.595679012345679
2019,49,24,252,132,120,0.5238095238095238,0.47619047619047616
2020,49,25,376,174,202,0.4627659574468085,0.5372340425531915
2021,49,26,384,193,191,0.5026041666666666,0.4973958333333333
2022,49,27,335,141,194,0.4208955223880597,0.5791044776119403
2023,49,28,338,149,189,0.4408284023668639,0.5591715976331361
2024,49,29,352,152,200,0.4318181818181818,0.5681818181818182
2025,49,30,322,154,168,0.4782608695652174,0.5217391304347826
2026,49,31,256,160,96,0.625,0.375
2027,49,32,325,180,145,0.5538461538461539,0.4461538461538462
2028,49,33,280,125,155,0.44642857142857145,0.5535714285714286
2029,50,1,323,245,78,0.7585139318885449,0.24148606811145512
2030,50,2,180,117,63,0.65,0.35
2031,50,3,279,194,85,0.6953405017921147,0.3046594982078853
2032,50,4,316,182,134,0.5759493670886076,0.4240506329113924
2033,50,5,264,192,72,0.7272727272727273,0.2727272727272727
2034,50,6,311,172,139,0.5530546623794212,0.44694533762057875
2035,50,7,369,194,175,0.5257452574525745,0.4742547425474255
2036,50,8,263,134,129,0.5095057034220533,0.49049429657794674
2037,50,9,248,132,116,0.532258064516129,0.46774193548387094
2038,50,10,317,220,97,0.694006309148265,0.305993690851735
2039,50,11,252,207,45,0.8214285714285714,0.17857142857142858
2040,50,12,158,134,24,0.8481012658227848,0.1518987341772152
2041,50,13,243,99,144,0.4074074074074074,0.5925925925925926
2042,50,14,106,81,25,0.7641509433962265,0.2358490566037736
2043,50,15,365,204,161,0.5589041095890411,0.4410958904109589
2044,50,16,123,97,26,0.7886178861788617,0.21138211382113822
2045,50,17,226,134,92,0.5929203539823009,0.40707964601769914
2046,50,18,88,82,6,0.9318181818181818,0.06818181818181818
2047,50,19,200,71,129,0.355,0.645
2048,50,20,318,129,189,0.4056603773584906,0.5943396226415094
2049,50,21,234,120,114,0.5128205128205128,0.48717948717948717
2050,50,22,249,169,80,0.678714859437751,0.321285140562249
2051,50,23,241,158,83,0.6556016597510373,0.34439834024896265
2052,50,24,320,246,74,0.76875,0.23125
2053,50,25,320,239,81,0.746875,0.253125
2054,50,26,272,131,141,0.48161764705882354,0.5183823529411765
2055,50,27,88,73,15,0.8295454545454546,0.17045454545454544
2056,50,28,313,154,159,0.49201277955271566,0.5079872204472844
2057,50,29,218,91,127,0.41743119266055045,0.5825688073394495
2058,50,30,209,106,103,0.507177033492823,0.49282296650717705
2059,50,31,286,131,155,0.458041958041958,0.541958041958042
2060,50,32,256,123,133,0.48046875,0.51953125
2061,50,33,282,224,58,0.7943262411347518,0.20567375886524822
2062,50,34,386,235,151,0.6088082901554405,0.3911917098445596
2063,50,35,329,167,162,0.5075987841945289,0.49240121580547114
2064,50,36,281,148,133,0.5266903914590747,0.47330960854092524
2065,50,37,281,159,122,0.5658362989323843,0.43416370106761565
2066,50,38,170,131,39,0.7705882352941177,0.22941176470588234
2067,50,39,209,146,63,0.6985645933014354,0.3014354066985646
2068,50,40,368,278,90,0.7554347826086957,0.24456521739130435
