,GEO_ID,tot_vap,white_alone_vap,any_part_black_vap,any_part_aian_vap,any_part_asian_vap,any_part_nhpi_vap,hispanic_latino_vap,not_hispanic_latino_vap,white_latino_vap,poc_latino_vap,any_part_poc_vap,multiracial_vap,total_housing_units,total_occupied_housing,total_vacant_housing,tot_pop,poc_aian_vap,any_part_black_latino_vap
277,1000000US170310105032009,90,26,32,6,19,4,13,77,0,13,64,15,64,59,5,105,0,2
278,1000000US170310105032010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1000000US170310105032011,71,55,0,1,14,0,2,69,0,2,16,2,28,25,3,71,1,0
280,1000000US170310105032012,21,19,0,0,1,0,1,20,0,1,2,0,13,12,1,29,0,0
281,1000000US170310106001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1000000US170310106001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1000000US170310106001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1000000US170310106001003,191,120,45,0,7,0,19,172,0,19,71,1,147,128,19,215,0,0
285,1000000US170310106001004,154,91,47,2,1,0,17,137,0,17,63,4,111,103,8,166,1,2
286,1000000US170310106001005,77,26,40,2,4,0,9,68,0,9,51,5,57,50,7,94,0,3
287,1000000US170310106001006,106,30,53,2,7,0,18,88,0,18,76,4,59,58,1,135,1,1
288,1000000US170310106001007,61,47,6,1,2,0,5,56,0,5,14,1,39,38,1,73,0,0
289,1000000US170310106001008,88,42,31,2,6,0,11,77,0,11,46,5,68,61,7,104,1,2
290,1000000US170310106001009,223,84,90,0,16,0,34,189,0,34,139,15,141,134,7,273,0,0
291,1000000US170310106001010,135,74,32,2,12,0,18,117,0,18,61,2,93,90,3,160,2,1
292,1000000US170310106001011,65,29,18,0,12,0,8,57,0,8,36,0,29,29,0,82,0,2
293,1000000US170310106001012,33,21,9,0,1,0,3,30,0,3,12,1,23,20,3,45,0,1
294,1000000US170310106001013,25,16,3,0,3,0,3,22,0,3,9,0,17,15,2,26,0,0
295,1000000US170310106001014,64,41,15,0,0,0,9,55,0,9,23,0,42,39,3,78,0,1
296,1000000US170310106001015,39,26,5,0,5,1,2,37,0,2,13,0,24,21,3,52,0,0
297,1000000US170310106001016,52,24,27,3,0,0,3,49,0,3,28,2,29,25,4,72,1,3
298,1000000US170310106001017,32,11,2,0,0,0,19,13,0,19,21,0,20,13,7,45,0,0
299,1000000US170310106001018,14,14,0,0,0,0,0,14,0,0,0,0,9,8,1,20,0,0
300,1000000US170310106001019,100,45,29,2,4,0,19,81,0,19,55,3,71,69,2,113,1,1
301,1000000US170310106001020,69,37,23,0,3,0,6,63,0,6,32,1,39,36,3,91,0,0
302,1000000US170310106001021,41,30,5,0,5,0,1,40,0,1,11,2,24,23,1,47,0,0
303,1000000US170310106001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1000000US170310106002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1000000US170310106002001,153,30,67,1,28,0,30,123,0,30,123,3,77,74,3,187,0,1
306,1000000US170310106002002,47,30,4,0,2,0,11,36,0,11,17,0,27,27,0,59,0,0
307,1000000US170310106002003,49,33,10,0,4,0,4,45,0,4,16,0,20,20,0,64,0,2
308,1000000US170310106002004,61,35,19,0,4,0,4,57,0,4,26,1,34,31,3,70,0,1
309,1000000US170310106002005,235,128,47,4,12,0,45,190,0,45,107,13,140,130,10,292,1,0
310,1000000US170310106002006,178,75,86,4,1,0,12,166,0,12,103,4,12,12,0,180,3,0
311,1000000US170310106002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1000000US170310106002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1000000US170310106003000,144,110,17,2,3,0,15,129,0,15,34,3,95,91,4,163,1,1
314,1000000US170310106003001,150,82,24,0,8,0,42,108,0,42,68,6,97,95,2,183,0,4
315,1000000US170310106003002,113,84,10,2,5,0,12,101,0,12,29,4,56,54,2,136,2,0
316,1000000US170310106003003,114,55,27,3,9,1,24,90,0,24,59,7,69,66,3,157,2,2
317,1000000US170310106003004,101,80,2,2,10,0,10,91,0,10,21,2,63,60,3,119,2,0
318,1000000US170310106003005,91,67,14,1,8,0,2,89,0,2,24,2,52,49,3,102,0,0
319,1000000US170310106003006,137,96,20,0,7,0,17,120,0,17,41,5,96,76,20,149,0,1
320,1000000US170310106003007,225,149,41,3,8,0,27,198,0,27,76,7,145,142,3,256,2,2
321,1000000US170310106003008,123,80,23,3,9,0,11,112,0,11,43,5,89,80,9,145,2,0
322,1000000US170310106003009,176,110,30,0,21,0,15,161,0,15,66,4,109,106,3,213,0,0
323,1000000US170310106003010,92,57,28,2,1,0,7,85,0,7,35,3,59,55,4,111,0,1
324,1000000US170310106003011,147,69,42,2,24,0,13,134,0,13,78,4,95,83,12,164,1,3
325,1000000US170310106003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1000000US170310106004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1000000US170310106004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1000000US170310106004002,111,90,5,0,4,0,11,100,0,11,21,1,95,78,17,118,0,0
329,1000000US170310106004003,7,4,0,0,3,0,0,7,0,0,3,0,4,4,0,9,0,0
330,1000000US170310106004004,40,23,15,0,1,0,2,38,0,2,17,0,26,25,1,44,0,1
331,1000000US170310106004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1000000US170310106004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,1000000US170310106004007,195,73,50,4,21,0,48,147,0,48,122,7,158,134,24,231,3,1
334,1000000US170310106004008,96,67,10,3,5,0,12,84,0,12,29,3,74,57,17,101,0,0
335,1000000US170310106004009,108,68,15,4,10,1,14,94,0,14,40,6,76,64,12,130,3,0
336,1000000US170310106004010,134,30,39,2,4,0,58,76,0,58,104,0,78,60,18,199,2,0
337,1000000US170310106004011,143,63,66,0,6,0,11,132,0,11,80,3,109,103,6,145,0,3
338,1000000US170310106004012,45,26,14,1,3,0,1,44,0,1,19,3,30,25,5,46,1,0
339,1000000US170310106004013,62,12,6,0,0,0,44,18,0,44,50,0,41,35,6,90,0,0
340,1000000US170310106004014,271,53,79,1,23,0,118,153,0,118,218,4,159,147,12,343,1,3
341,1000000US170310107011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1000000US170310107011001,39,19,0,0,0,0,20,19,0,20,20,0,19,19,0,47,0,0
343,1000000US170310107011002,152,65,28,7,3,0,51,101,0,51,87,8,102,95,7,196,1,0
344,1000000US170310107011003,40,26,3,0,1,0,10,30,0,10,14,0,27,25,2,43,0,0
345,1000000US170310107011004,150,50,23,1,12,4,66,84,0,66,100,11,67,65,2,188,1,3
346,1000000US170310107011005,36,29,4,0,0,0,3,33,0,3,7,0,21,20,1,41,0,0
347,1000000US170310107011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1000000US170310107011007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1000000US170310107011008,44,23,5,0,2,0,14,30,0,14,21,0,30,26,4,63,0,0
350,1000000US170310107011009,159,52,25,1,2,3,80,79,0,80,107,9,93,84,9,237,0,2
351,1000000US170310107011010,96,51,30,4,11,0,7,89,0,7,45,6,67,62,5,115,3,2
352,1000000US170310107011011,71,11,13,0,18,0,29,42,0,29,60,0,36,34,2,94,0,0
353,1000000US170310107011012,39,23,8,0,3,0,6,33,0,6,16,1,23,22,1,59,0,0
354,1000000US170310107011013,38,30,1,0,0,0,7,31,0,7,8,0,20,19,1,45,0,0
355,1000000US170310107011014,89,28,31,0,2,0,29,60,0,29,61,7,60,56,4,112,0,1
356,1000000US170310107011015,31,20,3,0,0,0,8,23,0,8,11,0,14,14,0,44,0,0
357,1000000US170310107011016,174,24,40,0,8,0,102,72,0,102,150,6,70,64,6,243,0,0
358,1000000US170310107011017,78,12,27,3,12,0,27,51,0,27,66,1,43,40,3,109,3,0
359,1000000US170310107012000,183,59,35,2,19,0,75,108,0,75,124,8,97,85,12,257,0,4
360,1000000US170310107012001,113,29,41,0,5,0,39,74,0,39,84,0,64,59,5,148,0,1
361,1000000US170310107012002,85,18,34,1,5,0,27,58,0,27,67,2,41,39,2,120,1,0
362,1000000US170310107012003,143,11,64,2,0,0,70,73,0,70,132,3,69,67,2,230,1,2
363,1000000US170310107012004,94,53,20,2,4,2,15,79,0,15,41,4,50,45,5,124,0,0
364,1000000US170310107012005,96,66,7,0,4,0,21,75,0,21,30,2,65,58,7,125,0,1
365,1000000US170310107012006,102,54,18,0,18,0,9,93,0,9,48,4,68,63,5,123,0,0
366,1000000US170310107012007,101,33,15,0,3,0,53,48,0,53,68,3,54,49,5,148,0,3
367,1000000US170310107012008,24,17,3,0,0,0,3,21,0,3,7,1,17,15,2,36,0,0
368,1000000US170310107012009,41,16,2,1,0,0,22,19,0,22,25,0,22,21,1,64,1,0
369,1000000US170310107012010,206,125,7,1,35,0,41,165,0,41,81,7,115,112,3,237,0,1
370,1000000US170310107012011,37,29,5,0,0,0,4,33,0,4,8,0,23,21,2,46,0,1
371,1000000US170310107012012,43,39,0,0,1,0,3,40,0,3,4,0,28,28,0,54,0,0
372,1000000US170310107012013,78,54,10,0,5,0,10,68,0,10,24,0,60,53,7,88,0,1
373,1000000US170310107012014,17,14,0,0,1,0,2,15,0,2,3,0,10,10,0,22,0,0
374,1000000US170310107012015,136,23,60,3,0,0,57,79,0,57,113,6,75,72,3,194,3,4
375,1000000US170310107012016,32,8,16,0,8,0,0,32,0,0,24,0,15,15,0,41,0,0
376,1000000US170310107012017,48,20,11,3,3,0,14,34,0,14,28,3,32,30,2,68,3,0
377,1000000US170310107012018,87,55,5,1,11,0,15,72,0,15,32,0,53,48,5,103,1,0
378,1000000US170310107021000,144,80,37,2,11,0,18,126,0,18,64,2,92,90,2,176,2,3
379,1000000US170310107021001,77,10,33,0,8,0,30,47,0,30,67,4,59,41,18,132,0,3
380,1000000US170310107021002,10,0,0,0,0,0,10,0,0,10,10,0,2,2,0,10,0,0
381,1000000US170310107021003,55,11,0,0,1,0,43,12,0,43,44,0,28,21,7,84,0,0
382,1000000US170310107021004,42,0,2,0,4,0,37,5,0,37,42,2,35,17,18,70,0,1
383,1000000US170310107021005,179,71,45,1,21,0,42,137,0,42,108,11,114,94,20,223,0,1
384,1000000US170310107021006,227,95,60,7,18,0,51,176,0,51,132,10,134,131,3,295,5,0
385,1000000US170310107021007,66,40,9,0,3,0,16,50,0,16,26,1,40,38,2,81,0,1
386,1000000US170310107021008,12,0,1,0,0,0,11,1,0,11,12,0,8,8,0,22,0,0
387,1000000US170310107021009,9,0,0,0,0,0,9,0,0,9,9,0,9,6,3,11,0,0
388,1000000US170310107021010,13,1,0,0,0,0,12,1,0,12,12,0,5,5,0,13,0,0
389,1000000US170310107021011,126,22,43,3,2,0,59,67,0,59,104,13,46,46,0,207,1,0
390,1000000US170310107021012,155,24,39,0,5,0,90,65,0,90,131,7,75,68,7,248,0,3
391,1000000US170310107022000,206,50,75,6,12,1,64,142,0,64,156,16,131,113,18,257,5,0
392,1000000US170310107022001,107,55,24,2,4,0,23,84,0,23,52,0,81,67,14,123,2,1
393,1000000US170310107022002,2,1,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0
394,1000000US170310107022003,51,5,2,0,0,0,44,7,0,44,46,0,26,22,4,78,0,0
395,1000000US170310107022004,54,1,0,0,0,0,53,1,0,53,53,4,23,23,0,89,0,0
396,1000000US170310107022005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1000000US170310107022006,6,6,0,0,0,0,0,6,0,0,0,0,5,5,0,6,0,0
398,1000000US170310107022007,34,19,6,2,4,0,6,28,0,6,15,1,21,19,2,41,2,1
399,1000000US170310107022008,183,31,32,3,1,1,119,64,0,119,152,22,93,84,9,282,3,1
400,1000000US170310107022009,131,21,13,3,2,0,98,33,0,98,110,8,75,71,4,204,3,5
401,1000000US170310107023000,75,29,32,1,6,0,8,67,0,8,46,2,63,53,10,83,1,0
402,1000000US170310107023001,276,121,37,5,22,0,97,179,0,97,155,16,177,164,13,337,0,2
403,1000000US170310107023002,52,16,7,0,2,0,28,24,0,28,36,1,25,22,3,66,0,1
404,1000000US170310107023003,69,8,10,5,6,0,49,20,0,49,61,4,32,30,2,107,1,1
405,1000000US170310107023004,76,16,23,0,20,0,18,58,0,18,60,2,28,28,0,103,0,1
406,1000000US170310107023005,6,6,0,0,0,0,0,6,0,0,0,0,1,1,0,7,0,0
407,1000000US170310107023006,203,78,33,2,16,0,78,125,0,78,125,7,136,105,31,265,0,3
408,1000000US170310107023007,129,53,47,4,5,0,28,101,0,28,76,7,90,74,16,158,4,4
409,1000000US170310107023008,292,31,51,4,65,0,150,142,0,150,261,26,116,111,5,416,0,0
410,1000000US170310107023009,53,10,0,3,0,0,43,10,0,43,43,0,18,18,0,69,3,0
411,1000000US170310107024000,182,69,71,4,6,1,35,147,0,35,113,5,104,101,3,235,3,0
412,1000000US170310107024001,96,14,27,0,12,0,44,52,0,44,82,0,46,42,4,120,0,1
413,1000000US170310107024002,75,6,6,0,6,1,59,16,0,59,69,9,35,32,3,105,0,2
414,1000000US170310107024003,28,4,4,0,0,0,20,8,0,20,24,0,13,12,1,63,0,0
415,1000000US170310107024004,159,34,86,2,17,2,22,137,0,22,125,5,93,83,10,201,0,0
416,1000000US170310107024005,120,52,47,4,9,1,9,111,0,9,68,3,98,65,33,154,3,2
417,1000000US170310201001000,107,39,24,1,20,0,26,81,0,26,68,6,74,61,13,146,0,0
418,1000000US170310201001001,94,36,36,0,14,0,9,85,0,9,58,0,59,54,5,117,0,1
419,1000000US170310201001002,129,64,32,5,22,1,8,121,0,8,65,3,58,56,2,168,3,0
420,1000000US170310201001003,88,4,15,0,63,0,7,81,0,7,84,1,43,36,7,136,0,0
421,1000000US170310201001004,84,26,47,0,1,0,10,74,0,10,58,0,51,51,0,103,0,0
422,1000000US170310201001005,46,20,6,2,13,0,8,38,0,8,26,0,20,19,1,69,2,1
423,1000000US170310201001006,13,11,2,0,0,0,0,13,0,0,2,0,3,3,0,13,0,0
424,1000000US170310201001007,20,10,5,0,0,0,5,15,0,5,10,0,7,7,0,24,0,0
425,1000000US170310201001008,88,34,21,0,8,0,25,63,0,25,54,1,44,41,3,112,0,0
426,1000000US170310201001009,53,28,7,0,18,0,1,52,0,1,25,1,27,26,1,69,0,0
427,1000000US170310201001010,43,34,7,0,0,0,2,41,0,2,9,2,26,25,1,55,0,0
428,1000000US170310201001011,59,11,19,0,4,0,25,34,0,25,48,0,33,25,8,86,0,0
429,1000000US170310201001012,93,25,15,0,4,0,52,41,0,52,68,2,44,40,4,140,0,2
430,1000000US170310201001013,36,22,1,0,9,0,4,32,0,4,14,0,20,18,2,54,0,0
431,1000000US170310201001014,68,26,12,0,7,0,23,45,0,23,42,0,35,32,3,97,0,0
432,1000000US170310201001015,65,20,19,2,4,1,21,44,0,21,45,1,40,40,0,86,2,0
433,1000000US170310201001016,75,33,7,1,16,0,20,55,0,20,42,6,45,43,2,94,0,2
434,1000000US170310201001017,57,16,7,0,6,0,27,30,0,27,41,2,31,29,2,80,0,0
435,1000000US170310201001018,126,27,62,3,6,0,30,96,0,30,99,6,68,64,4,185,3,0
436,1000000US170310201001019,30,12,1,0,17,0,0,30,0,0,18,0,11,9,2,39,0,0
437,1000000US170310201001020,61,12,20,0,12,0,17,44,0,17,49,1,43,35,8,87,0,0
438,1000000US170310201001021,39,10,15,0,13,0,1,38,0,1,29,2,24,23,1,49,0,0
439,1000000US170310201001022,70,17,18,0,10,0,25,45,0,25,53,2,39,35,4,87,0,0
440,1000000US170310201001023,98,33,22,0,10,0,31,67,0,31,65,6,52,52,0,126,0,0
441,1000000US170310201001024,9,6,3,0,0,0,0,9,0,0,3,0,6,5,1,12,0,0
442,1000000US170310201001025,146,46,32,1,26,0,41,105,0,41,100,8,85,75,10,179,1,2
443,1000000US170310201002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,1000000US170310201002001,850,290,274,9,130,3,152,698,0,152,560,27,500,449,51,1115,7,3
445,1000000US170310201002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,1000000US170310201002003,11,1,8,0,1,0,1,10,0,1,10,1,6,5,1,12,0,0
447,1000000US170310201002004,6,2,4,0,0,0,0,6,0,0,4,1,6,6,0,11,0,0
448,1000000US170310201002005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
449,1000000US170310201002006,103,25,51,1,21,0,4,99,0,4,78,2,60,49,11,143,1,0
450,1000000US170310201002007,99,23,21,1,27,0,28,71,0,28,76,0,50,46,4,137,1,0
451,1000000US170310201002008,99,30,47,3,3,0,23,76,0,23,69,2,54,49,5,134,3,3
452,1000000US170310202001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,1000000US170310202001001,26,24,0,0,1,0,1,25,0,1,2,0,11,11,0,52,0,0
454,1000000US170310202001002,39,31,0,3,3,0,5,34,0,5,8,3,18,17,1,51,0,0
455,1000000US170310202001003,39,33,6,0,0,0,0,39,0,0,6,0,16,16,0,50,0,0
456,1000000US170310202001004,34,26,2,0,1,0,4,30,0,4,8,3,16,16,0,57,0,0
457,1000000US170310202001005,26,16,6,0,4,0,0,26,0,0,10,0,13,13,0,46,0,0
458,1000000US170310202001006,27,24,0,0,1,0,2,25,0,2,3,0,13,13,0,46,0,0
459,1000000US170310202001007,34,27,2,0,2,0,3,31,0,3,7,0,18,18,0,40,0,0
460,1000000US170310202001008,33,26,0,0,7,0,0,33,0,0,7,0,15,13,2,43,0,0
461,1000000US170310202001009,39,34,0,0,5,0,0,39,0,0,5,1,17,17,0,64,0,0
462,1000000US170310202001010,186,136,6,0,42,0,4,182,0,4,50,5,89,84,5,270,0,2
463,1000000US170310202001011,35,28,4,0,0,0,3,32,0,3,7,1,14,14,0,45,0,0
464,1000000US170310202001012,318,227,17,2,49,1,28,290,0,28,91,7,160,150,10,527,0,3
465,1000000US170310202001013,23,20,0,0,0,0,3,20,0,3,3,0,13,13,0,31,0,0
466,1000000US170310202001014,15,8,2,0,4,0,1,14,0,1,7,0,8,7,1,17,0,0
467,1000000US170310202001015,23,9,5,0,5,0,4,19,0,4,14,0,8,8,0,30,0,0
468,1000000US170310202001016,10,4,3,0,3,0,0,10,0,0,6,0,4,4,0,15,0,0
469,1000000US170310202001017,34,25,3,0,6,0,0,34,0,0,9,0,17,17,0,54,0,0
470,1000000US170310202001018,36,32,1,1,2,0,0,36,0,0,4,1,19,17,2,73,0,0
471,1000000US170310202001019,33,27,0,0,1,0,5,28,0,5,6,0,15,15,0,46,0,0
472,1000000US170310202001020,26,25,0,0,1,0,0,26,0,0,1,0,15,14,1,43,0,0
473,1000000US170310202001021,56,14,5,0,16,0,21,35,0,21,42,0,22,22,0,78,0,0
474,1000000US170310202002000,46,2,19,1,13,0,12,34,0,12,44,1,25,24,1,51,1,0
475,1000000US170310202002001,79,20,23,0,14,1,24,55,0,24,59,4,53,48,5,108,0,1
476,1000000US170310202002002,55,27,6,0,0,0,23,32,0,23,28,2,24,24,0,85,0,1
477,1000000US170310202002003,13,9,2,0,1,0,0,13,0,0,4,1,6,6,0,16,0,0
478,1000000US170310202002004,13,12,1,0,0,0,0,13,0,0,1,0,7,6,1,16,0,0
479,1000000US170310202002005,20,11,2,0,1,0,7,13,0,7,9,1,8,8,0,28,0,0
480,1000000US170310202002006,13,12,0,0,1,0,0,13,0,0,1,0,5,5,0,18,0,0
481,1000000US170310202002007,433,246,36,2,109,0,43,390,0,43,187,5,155,139,16,525,2,1
482,1000000US170310202002008,32,17,0,0,8,1,9,23,0,9,15,0,15,14,1,46,0,0
483,1000000US170310202002009,71,24,3,0,31,0,13,58,0,13,47,5,26,26,0,104,0,0
484,1000000US170310202002010,64,38,1,0,7,0,20,44,0,20,26,4,34,31,3,90,0,0
485,1000000US170310202002011,38,24,2,0,8,0,4,34,0,4,14,0,20,19,1,47,0,0
486,1000000US170310202002012,27,13,2,0,10,0,4,23,0,4,14,1,15,14,1,33,0,1
487,1000000US170310202002013,95,29,6,0,29,0,33,62,0,33,66,0,45,42,3,160,0,3
488,1000000US170310202002014,50,26,11,0,0,0,13,37,0,13,24,0,20,19,1,66,0,0
489,1000000US170310202003000,40,5,10,0,18,0,8,32,0,8,35,2,21,21,0,55,0,1
490,1000000US170310202003001,49,16,0,0,30,0,3,46,0,3,33,0,17,17,0,61,0,0
491,1000000US170310202003002,52,8,10,3,14,0,22,30,0,22,44,3,18,17,1,66,0,2
492,1000000US170310202003003,37,13,7,0,8,0,9,28,0,9,24,0,16,16,0,53,0,0
493,1000000US170310202003004,39,25,2,1,9,0,3,36,0,3,14,2,16,16,0,52,1,0
494,1000000US170310202003005,47,33,3,0,6,0,5,42,0,5,14,0,18,18,0,66,0,0
495,1000000US170310202003006,39,22,0,0,15,0,2,37,0,2,17,4,19,19,0,50,0,0
496,1000000US170310202003007,63,17,1,2,28,0,18,45,0,18,46,2,18,18,0,74,2,1
497,1000000US170310202003008,40,29,0,0,11,0,0,40,0,0,11,0,18,17,1,54,0,0
498,1000000US170310202003009,41,17,6,0,16,0,2,39,0,2,24,0,17,15,2,53,0,0
499,1000000US170310202003010,23,8,0,0,9,0,6,17,0,6,15,0,11,10,1,25,0,0
500,1000000US170310202003011,16,3,4,0,4,0,5,11,0,5,13,1,7,7,0,26,0,0
501,1000000US170310202003012,26,3,3,0,14,0,6,20,0,6,23,0,8,8,0,33,0,0
502,1000000US170310202003013,37,8,1,0,11,0,17,20,0,17,29,2,14,14,0,55,0,0
503,1000000US170310202003014,26,12,0,0,12,0,2,24,0,2,14,2,10,10,0,40,0,0
504,1000000US170310202003015,32,29,1,0,2,0,0,32,0,0,3,0,14,14,0,41,0,0
505,1000000US170310202003016,46,28,0,0,15,0,3,43,0,3,18,1,19,19,0,64,0,0
506,1000000US170310202003017,27,12,6,1,5,0,4,23,0,4,15,0,11,11,0,30,1,0
507,1000000US170310202003018,29,18,0,0,6,0,5,24,0,5,11,0,11,11,0,35,0,0
508,1000000US170310202003019,33,24,0,0,9,0,0,33,0,0,9,0,15,15,0,43,0,0
509,1000000US170310202003020,29,22,1,0,5,0,1,28,0,1,7,0,15,15,0,45,0,0
510,1000000US170310202003021,23,13,0,0,7,0,3,20,0,3,10,0,10,10,0,31,0,0
511,1000000US170310202003022,19,11,0,0,8,0,0,19,0,0,8,0,7,6,1,23,0,0
512,1000000US170310202003023,37,27,1,0,5,0,5,32,0,5,10,0,17,16,1,52,0,1
513,1000000US170310202003024,43,31,0,0,10,0,2,41,0,2,12,0,17,17,0,76,0,0
514,1000000US170310202003025,17,4,0,0,10,0,3,14,0,3,13,0,9,7,2,27,0,0
515,1000000US170310202003026,19,1,5,0,0,0,13,6,0,13,18,0,5,5,0,29,0,0
516,1000000US170310202003027,13,4,7,0,2,0,0,13,0,0,9,0,4,4,0,17,0,0
517,1000000US170310202003028,22,21,0,0,0,0,1,21,0,1,1,0,12,11,1,31,0,0
518,1000000US170310202003029,20,19,0,0,1,0,0,20,0,0,1,0,10,10,0,25,0,0
519,1000000US170310202003030,36,26,0,0,8,0,2,34,0,2,10,0,15,14,1,43,0,0
520,1000000US170310202003031,45,27,1,0,12,0,5,40,0,5,18,0,19,19,0,61,0,0
521,1000000US170310202003032,35,19,0,0,6,0,10,25,0,10,16,4,11,11,0,45,0,0
522,1000000US170310202003033,8,5,0,0,0,0,3,5,0,3,3,0,4,4,0,8,0,0
523,1000000US170310202003034,13,10,0,0,0,0,3,10,0,3,3,0,4,4,0,15,0,0
524,1000000US170310202003035,20,13,2,0,0,0,5,15,0,5,7,0,10,10,0,34,0,0
525,1000000US170310202003036,37,22,2,0,8,0,4,33,0,4,15,1,15,15,0,45,0,0
526,1000000US170310202003037,33,29,2,0,2,0,0,33,0,0,4,0,16,16,0,47,0,0
527,1000000US170310202003038,17,14,0,0,3,0,0,17,0,0,3,0,10,8,2,29,0,0
528,1000000US170310202003039,14,4,0,0,10,0,0,14,0,0,10,0,4,4,0,19,0,0
529,1000000US170310202004000,76,10,35,0,25,0,6,70,0,6,66,2,67,41,26,109,0,0
530,1000000US170310202004001,183,41,44,10,74,0,23,160,0,23,142,11,82,79,3,246,6,0
531,1000000US170310202004002,58,24,13,0,18,3,4,54,0,4,34,6,24,24,0,72,0,0
532,1000000US170310202004003,61,14,10,0,22,0,15,46,0,15,47,0,24,23,1,80,0,0
533,1000000US170310202004004,16,7,7,0,0,0,2,14,0,2,9,0,6,6,0,22,0,0
534,1000000US170310202004005,10,1,0,0,5,0,4,6,0,4,9,0,4,4,0,13,0,0
535,1000000US170310202004006,43,9,0,0,26,0,8,35,0,8,34,0,17,16,1,52,0,0
536,1000000US170310202004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,1000000US170310202004008,33,16,8,0,4,0,5,28,0,5,17,0,16,16,0,41,0,0
538,1000000US170310202004009,22,11,3,0,8,0,0,22,0,0,11,0,10,10,0,34,0,0
539,1000000US170310202004010,36,19,0,0,6,0,11,25,0,11,17,0,12,12,0,47,0,0
540,1000000US170310202004011,22,14,3,0,2,0,3,19,0,3,8,0,12,12,0,31,0,0
541,1000000US170310202004012,24,6,0,0,16,1,1,23,0,1,18,1,6,6,0,32,0,0
542,1000000US170310202004013,16,10,0,0,6,0,0,16,0,0,6,0,11,11,0,30,0,0
543,1000000US170310202004014,21,16,0,0,5,0,0,21,0,0,5,0,12,12,0,21,0,0
544,1000000US170310202004015,24,17,1,0,5,0,1,23,0,1,7,1,13,12,1,39,0,0
545,1000000US170310202004016,21,12,0,0,4,0,4,17,0,4,9,0,11,10,1,32,0,0
546,1000000US170310202004017,112,46,6,0,58,0,2,110,0,2,66,12,42,42,0,145,0,0
547,1000000US170310202004018,15,10,1,0,3,0,1,14,0,1,5,0,8,8,0,23,0,0
548,1000000US170310202004019,19,13,5,0,0,0,2,17,0,2,6,0,8,7,1,23,0,1
549,1000000US170310202004020,13,10,0,1,1,0,1,12,0,1,3,0,8,7,1,17,1,0
550,1000000US170310202004021,57,15,14,1,2,0,28,29,0,28,42,3,34,32,2,82,1,2
551,1000000US170310202004022,69,26,19,1,0,0,23,46,0,23,43,3,36,35,1,90,0,0
552,1000000US170310202004023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,1000000US170310202004024,13,5,4,0,3,0,1,12,0,1,8,0,5,5,0,16,0,0
554,1000000US170310202004025,14,12,0,0,1,0,1,13,0,1,2,1,7,6,1,16,0,0
555,1000000US170310202004026,15,12,1,0,0,0,2,13,0,2,3,1,7,7,0,17,0,0
556,1000000US170310202004027,17,10,7,0,0,0,0,17,0,0,7,0,7,7,0,25,0,0
557,1000000US170310202004028,23,8,3,2,9,0,6,17,0,6,15,2,7,7,0,27,2,3
558,1000000US170310202004029,20,12,5,0,3,0,0,20,0,0,8,0,8,8,0,24,0,0
559,1000000US170310202004030,13,13,0,0,0,0,0,13,0,0,0,0,6,6,0,28,0,0
560,1000000US170310202004031,22,5,0,0,17,0,0,22,0,0,17,0,7,7,0,23,0,0
561,1000000US170310202004032,17,7,1,0,9,0,0,17,0,0,10,0,8,8,0,18,0,0
562,1000000US170310202004033,38,15,11,0,10,0,3,35,0,3,23,2,17,16,1,52,0,0
563,1000000US170310202004034,16,11,0,0,5,0,0,16,0,0,5,0,8,7,1,18,0,0
564,1000000US170310202004035,16,10,0,0,3,0,3,13,0,3,6,0,6,6,0,20,0,0
